MasterID,Site_Name,Site_Type,Site_Address1,Site_Address2,Site_City,Site_State,Site_Zip,Site_Phone,Ext,Contact_First_Name,Contact_Last_Name,Contact_Phone,Sponsoring_Organization,Start_Date,End_Date,Days_of_operation,Comments,Breakfast_Time,Lunch_Time,Snack_Time_AM,Snack_Time_PM,Supper_Time,Site_Location,Site_Program,State_Site_ID_Number,State_Sponsor_ID_Number,sooX,sooY,SOO,Cycle,Country,RecordStatus,FNSID,Created,Season,County,LocationType,Confidence,Mapped_Status,MapX,MapY,Service_Model
406454,Willard Elementary,Open,500 W Longfellow Ave,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,661061,159900,,,WA,19,USA,U,320839,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4193803,47.69749315,Eat On-Site
406452,Underhill Park,Open,2910 E Hartson,,Spokane,WA,99203,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,9:00AM - 9:30AM,11:30AM - 12:00PM,,,,,SFSP,658824,159900,,,WA,19,USA,U,31570,9/4/2024 0:00,2024,Spokane County,A,96.39,M,-117.3680181,47.64997105,Eat On-Site
406453,West Central Community Center,Open,1603 N. Belt,Serving By Cannon Pool 1511 N Elmm,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/15/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,658816,159900,,,WA,19,USA,U,31822,9/4/2024 0:00,2024,Spokane County,A,90.13,M,-117.4429452,47.67262978,Eat On-Site
406451,SW Spokane Community Center,Open,310 S Spruce,,Spokane,WA,99201,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,683346,159900,,,WA,19,USA,U,31272,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4463631,47.65329954,Eat On-Site
406463,Tu Ha' Buts Learning Center,Open,70 SE Squaxin Lane,,Shelton,WA,98584,3604900595,,Kasia,Seymour,3604900595,Squaxin Island Tribe,7/1/2024,8/9/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:45PM,,,,,SFSP,663154,159317,,,WA,19,USA,U,60493,9/4/2024 0:00,2024,Mason County,A,100,M,-123.0796033,47.12154963,Eat On-Site
406464,Tu Ha' Buts Learning Center,Open,70 SE Squaxin Lane,,Shelton,WA,98584,3604900595,,Kasia,Seymour,3604900595,Squaxin Island Tribe,7/1/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,,,,,,SFSP,663154,159317,,,WA,19,USA,U,60493,9/4/2024 0:00,2024,Mason County,A,100,M,-123.0796033,47.12154963,Eat On-Site
406455,Witter Aquatic Center,Open,1300 E Mission,,Spokane,WA,99001,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:15PM,,,,,SFSP,685571,159900,,,WA,19,USA,U,138113,9/4/2024 0:00,2024,Spokane County,A,91.12,M,-117.3901214,47.67163273,Eat On-Site
406466,Bay Terrace Apartments,Open,2550 South G Street,,Tacoma,WA,98405,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,686787,159145,,,WA,19,USA,U,302281,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4423809,47.23671673,Eat On-Site
406456,YMCA North,Open,10727 N. Newport Highway,,Spokane,WA,99218,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:15AM - 8:45AM,11:30AM - 12:00PM,,,,,SFSP,664873,159900,,,WA,19,USA,U,32121,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3970647,47.75495314,Eat On-Site
406465,Alta Lake Apartments,Open,2220 97th St. South,,Tacoma,WA,98444,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:45AM - 11:15AM,,,,,SFSP,687525,159145,,,WA,19,USA,U,349998,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4603055,47.1692465,Eat On-Site
406470,Hillside Terrace,Open,2330 South G Street,,Tacoma,WA,98405,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,7/17/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:50AM - 12:10PM,,,,,SFSP,664628,159145,,,WA,19,USA,U,330534,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4429733,47.23929653,Eat On-Site
406467,Bergeron Terrace Apartments,Open,5303 South Orchard,,Tacoma,WA,98467,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,1:45PM - 2:05PM,,,,,SFSP,685170,159145,,,WA,19,USA,U,109812,9/4/2024 0:00,2024,Pierce County,A,98.8,M,-122.5051454,47.20874127,Eat On-Site
406468,Dixon Village,Open,5420 S Stevens St,,Tacoma,WA,98409,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,1:20PM - 1:40PM,,,,,SFSP,687155,159145,,,WA,19,USA,U,330529,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4957832,47.20736386,Eat On-Site
406469,Gravelly Lake K-12 Academy,Open,5504 112th St. Sw,,Lakewood,WA,98499,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/3/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:40AM - 11:00AM,,,,,SFSP,687902,159145,,,WA,19,USA,U,363334,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5108747,47.15577239,Eat On-Site
406472,Stanwood High School,Open,7400 272nd st NW,,stanwood,WA,98292,3606291208,,Donald,Vennetti,3606291208,Stanwood School District,7/29/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:30AM,10:30AM - 12:15PM,,,,,SFSP,665570,159366,,,WA,19,USA,U,31171,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.3348676,48.24301048,Eat On-Site
406473,Twin City Elementary,Open,26211 72nd Ave NW,,Stanwood,WA,98292,3606291208,,Donald,Vennetti,3606291208,Stanwood School District,6/24/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:30AM,10:30AM - 12:15PM,,,,,SFSP,665231,159366,,,WA,19,USA,U,207999,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.3301529,48.23463201,Eat On-Site
406475,Sultan Middle School,Open,301 High Street,,Sultan,WA,98294,3607939801,1020,Daniel,Baller,3607939801,Sultan School District,7/8/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,660719,159367,,,WA,19,USA,U,122242,9/4/2024 0:00,2024,Snohomish County,A,100,M,-121.8174606,47.86914548,Eat On-Site
406471,Salishan Family Investment Park,Open,1724 E 44th St,,Tacoma,WA,98404,2532725136,3,Dawn,Whitman,2532725136,St. Leos Parish,7/8/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:25PM - 12:55PM,,,,,SFSP,687101,159145,,,WA,19,USA,U,329052,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4055318,47.21736031,Eat On-Site
406478,Chief Kamiakin Elementary,Open,1700 E. Lincoln Avenue,,Sunnyside,WA,98944,5095021746,,David,Ohl,5095021746,Sunnyside School District,6/20/2024,7/3/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:00AM,10:30AM - 12:00PM,,,,,SFSP,662257,159913,,,WA,19,USA,U,26505,9/4/2024 0:00,2024,Yakima County,A,100,M,-119.9970165,46.31659924,Eat On-Site
406476,Daffodil Valley Elementary,Open,1509 Valley Avenue,,Sumner,WA,98390,2538916450,,Charlotte,Marrison,2538916450,Sumner-Bonney Lake  School District,6/24/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,665914,160057,,,WA,19,USA,U,35147,9/4/2024 0:00,2024,Pierce County,A,99.55,M,-122.2293198,47.20768286,Eat On-Site
406479,Sierra Vista Middle School,Open,916 North 16th Street,,Sunnyside,WA,98944,5095021746,,David,Ohl,5095021746,Sunnyside School District,7/8/2024,7/12/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:00AM,11:30AM - 12:30PM,,,,,SFSP,663590,159913,,,WA,19,USA,U,30866,9/4/2024 0:00,2024,Yakima County,A,100,M,-119.999078,46.33299745,Eat On-Site
406481,Sunnyside High School,Open,1801 E. Edison Avenue,,Sunnyside,WA,98944,5095021746,,David,Ohl,5095021746,Sunnyside School District,6/20/2024,7/3/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:00AM,11:15AM - 11:45AM,,,,,SFSP,663353,159913,,,WA,19,USA,U,31255,9/4/2024 0:00,2024,Yakima County,A,100,M,-119.9964029,46.32375116,Eat On-Site
406483,Apas Goudy Community Center,Open,518 Larena lane,,Wapato,WA,98951,5093883426,,Dionna,Bennett,5093883426,The Campbell Farm,6/17/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,9:30AM - 10:00AM,1:00PM - 1:45PM,,,,,SFSP,683430,158995,,,WA,19,USA,U,142023,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4130812,46.44361438,Eat On-Site
406477,Central Park - Sunnyside Recreation,Open,559 S 4th Street,,Sunnyside,WA,98944,5095021746,,David,Ohl,5095021746,Sunnyside School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,663351,159913,,,WA,19,USA,U,134031,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.0152892,46.32302982,Eat On-Site
406480,Sunnyside Community Center,Open,1521 SOUTH FIRST STREET,,SUNNYSIDE,WA,98944,5095021746,,David,Ohl,5095021746,Sunnyside School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,663350,159913,,,WA,19,USA,U,108964,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.0202351,46.31210138,Eat On-Site
406482,Adamsview Park,Open,103 Adams View Dr,Non-Congregate Meal Service.,Wapato,WA,98951,5093883426,,Dionna,Bennett,5093883426,The Campbell Farm,6/17/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,665681,158995,,,WA,19,USA,U,40860,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4925549,46.37596372,Meals To Go
406484,The Campbell Farm,Open,2527 Campbell Road,,Wapato,WA,98951,5093883426,,Dionna,Bennett,5093883426,The Campbell Farm,6/17/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,664937,158995,,,WA,19,USA,U,47803,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4380737,46.43008955,Eat On-Site
406494,College Glen Apts,Open,4870 55th Ln SE,,Lacey,WA,98503,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:15PM - 12:35PM,,,,,SFSP,684678,158844,,,WA,19,USA,U,81260,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.8157866,46.9987514,Eat On-Site
406496,Deschutes Cove Apartments,Open,7201 Henderson Blvd SE # B,,Olympia,WA,98501,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:40AM - 12:00PM,,,,,SFSP,685185,158844,,,WA,19,USA,U,110541,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.8867394,46.98290678,Eat On-Site
406499,Tolmie Cove Apartments,Open,7245 32nd Ave NE,,Olympia,WA,98516,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,7/15/2024,8/29/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,2:00PM - 3:00PM,,,SFSP,686195,158844,,,WA,19,USA,U,364208,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.7835204,47.07750079,Eat On-Site
406497,ROOF (Rochester Organization of Families),Open,10140 Hwy 12 SW,,Rochester,WA,98579,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,7/8/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,664357,158844,,,WA,19,USA,U,59971,9/4/2024 0:00,2024,Thurston County,A,100,M,-123.0962172,46.82186442,Eat On-Site
406495,Courtside Apartments,Open,515 Courtside St SW,,Olympia,WA,98502,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:00AM - 11:20PM,,,,,SFSP,686190,158844,,,WA,19,USA,U,203914,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.947906,47.04230831,Eat On-Site
406498,ROOF (Rochester Organization of Families),Open,10140 Hwy 12 SW,,Rochester,WA,98579,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,7/8/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,3:45PM - 4:10PM,,,SFSP,664357,158844,,,WA,19,USA,U,59971,9/4/2024 0:00,2024,Thurston County,A,100,M,-123.0962172,46.82186442,Eat On-Site
406502,Garfield Elementary School,Open,505 Madison Ave.,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,7/25/2024,"T, W, TH",Please confirm mealtimes with site.,,12:00PM - 1:15PM,,,,,SFSP,659211,159914,,,WA,19,USA,U,345072,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3185373,46.37757578,Eat On-Site
406503,Garfield Elementary School,Open,505 Madison Ave.,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/25/2024,7/11/2024,"T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,,,,,,SFSP,659211,159914,,,WA,19,USA,U,345072,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3185373,46.37757578,Eat On-Site
406500,Tonys Trailer Park,Open,6821 Martin Way E,,Olympia,WA,98516,3603528597,104,Anna-Min,Kellogg,3603528597,Thurston County Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,1:15PM - 1:35PM,,,,,SFSP,686191,158844,,,WA,19,USA,U,205360,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.7903546,47.05152531,Eat On-Site
406504,Lincoln Elementary School,Open,309 North Alder,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,7/11/2024,"T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:00AM - 11:30AM,,,,,SFSP,659212,159914,,,WA,19,USA,U,115434,9/4/2024 0:00,2024,Yakima County,A,98.84,M,-120.3053935,46.38087483,Eat On-Site
406505,Toppenish High School,Open,141 Ward Rd.,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,6/21/2024,"T, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:00PM,,,,,SFSP,662616,159914,,,WA,19,USA,U,31459,9/4/2024 0:00,2024,Yakima County,A,100,T,-120.3358538,46.37760039,Eat On-Site
406501,Tonasket Middle School,Open,35 DO Hwy. 20 E.,,Tonasket,WA,98855,5094867515,,Jean,Hedlund,5094867515,Tonasket School District,6/17/2024,7/11/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,659106,159436,,,WA,19,USA,U,317390,9/4/2024 0:00,2024,Okanogan County,A,94.12,M,-119.4338412,48.69985765,Eat On-Site
406507,Toppenish Middle School,Open,104 Goldendale Ave.,Non-Congregate Meal Service.,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,7/30/2024,T,Please confirm mealtimes with site.,4:30PM - 5:30PM,4:30PM - 5:30PM,,,,,SFSP,663344,159914,,,WA,19,USA,U,92015,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3131637,46.38391671,Meals To Go
406506,Toppenish High School,Open,141 Ward Rd.,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/25/2024,7/9/2024,"T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,662616,159914,,,WA,19,USA,U,31459,9/4/2024 0:00,2024,Yakima County,A,100,T,-120.3358538,46.37760039,Eat On-Site
406510,Valley View Elementary,Open,515 Zillah Ave,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/25/2024,7/11/2024,"T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:00PM - 1:15PM,,,,,SFSP,663345,159914,,,WA,19,USA,U,31632,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3022192,46.38235442,Eat On-Site
406511,Valley View Elementary,Open,515 Zillah Ave,,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,6/21/2024,"T, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:00PM - 1:30PM,,,,,SFSP,663345,159914,,,WA,19,USA,U,31632,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3022192,46.38235442,Eat On-Site
406509,Toppenish Middle School,Open,104 Goldendale Ave.,Non-Congregate Meal Service.,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,8/7/2024,8/7/2024,W,Please confirm mealtimes with site.,8:00AM - 8:35AM,10:45AM - 11:15AM,,,,,SFSP,663344,159914,,,WA,19,USA,U,92015,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3131637,46.38391671,Meals To Go
406508,Toppenish Middle School,Open,104 Goldendale Ave.,Non-Congregate Meal Service.,Toppenish,WA,98948,5098658093,,Nora,Flores,5098658093,Toppenish School District,6/18/2024,7/30/2024,TH,Please confirm mealtimes with site.,4:30PM - 5:30PM,4:30PM - 5:30PM,,,,,SFSP,663344,159914,,,WA,19,USA,U,92015,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.3131637,46.38391671,Meals To Go
406512,Community Center,Open,304 E. Main,,Fairfield,WA,99012,5092913962,,La Donna,Kelley,5092913962,Town of Fairfield,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,665362,159965,,,WA,19,USA,U,57895,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.1704524,47.38525219,Eat On-Site
406515,Tumwater High,Open,700 Israel Rd.,,Tumwater,WA,98501,3607097740,,Robert,Gibson,3607097740,Tumwater School District,6/17/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 12:15PM,,,,,SFSP,662101,159329,,,WA,19,USA,U,84103,9/4/2024 0:00,2024,Thurston County,A,99.53,M,-122.9153879,46.98546096,Eat On-Site
406513,Cascadia High School -New Market,Open,7299 New Market St sw,,tumwater,WA,98501,3607097740,,Robert,Gibson,3607097740,Tumwater School District,6/17/2024,7/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 11:00AM,,,,,SFSP,687421,159329,,,WA,19,USA,U,338887,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.9132768,46.98206039,Eat On-Site
406517,Wahluke High School,Open,505 N Boundary,P.O. Box 907,Mattawa,WA,99349,5099324565,3041,Gigi,Calaway,5099324565,Wahluke School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,664874,159983,,,WA,19,USA,U,60616,9/4/2024 0:00,2024,Grant County,A,97.71,M,-119.8960019,46.72921625,Eat On-Site
406516,Union Gap School,Open,3201 South 4th Street,,Union Gap,WA,98903,5092483966,402,Debra,Manzano,5092483966,Union Gap School District,7/8/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:15AM - 9:00AM,11:15AM - 12:15PM,,,,,SFSP,662209,159882,,,WA,19,USA,U,60527,9/4/2024 0:00,2024,Yakima County,A,100,T,-120.4800937,46.55454338,Eat On-Site
406519,Green Park Elementary,Open,1105 Isaacs Ave,,Walla Walla,WA,99362,5095261870,,Pamela,Milleson,5095261870,Walla Walla School District,6/20/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,663301,159977,,,WA,19,USA,U,204220,9/4/2024 0:00,2024,Walla Walla County,A,99.55,M,-118.3235885,46.07367554,Eat On-Site
406518,Waitsburg Elementary,Open,184 Academy St.,,Waitsburg,WA,99361,5093376461,1312,Brynne,Vasquez,5093376461,Waitsburg School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,662122,159519,,,WA,19,USA,U,273643,9/4/2024 0:00,2024,Walla Walla County,A,100,M,-118.1536252,46.2670621,Eat On-Site
406514,George Washington Bush Middle School,Open,2120 83rd Ave. S.W.,,Tumwater,WA,98512,3607097740,,Robert,Gibson,3607097740,Tumwater School District,7/8/2024,7/26/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:15AM - 11:45AM,,,,,SFSP,662098,159329,,,WA,19,USA,U,272118,9/4/2024 0:00,2024,Thurston County,A,100,M,-122.9266617,46.96734108,Eat On-Site
406521,Sharpstein Elementary,Open,410 Howard Street,Howard Street,Walla Walla,WA,99362,5095261870,,Pamela,Milleson,5095261870,Walla Walla School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,662111,159977,,,WA,19,USA,U,205008,9/4/2024 0:00,2024,Walla Walla County,A,100,T,-118.3251825,46.06444938,Eat On-Site
406520,Sea-Tech Skills Center,Open,525 Campus Loop,,Walla Walla,WA,99362,5095261870,,Pamela,Milleson,5095261870,Walla Walla School District,6/17/2024,7/5/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:45AM - 10:00AM,11:45AM - 12:15PM,,,,,SFSP,686625,159977,,,WA,19,USA,U,273281,9/4/2024 0:00,2024,Walla Walla County,A,100,M,-118.2796358,46.07991804,Eat On-Site
406523,Walla Walla High,Open,800,Abbott Rd,Walla Walla,WA,99362,5095261870,,Pamela,Milleson,5095261870,Walla Walla School District,6/17/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:45AM - 8:15AM,11:00AM - 11:30PM,,,,,SFSP,662103,159977,,,WA,19,USA,U,345308,9/4/2024 0:00,2024,Walla Walla County,A,94,M,-118.3377489,46.0625736,Eat On-Site
406526,Adams Elementary,Open,1309 South Camas Avenue,PO BOX 38,Wapato,WA,98951,5098775021,,Sue,Lorton,5098775021,Wapato School District,7/1/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:00AM - 8:30AM,11:00AM - 12:30PM,,,,,SFSP,678934,159919,,,WA,19,USA,U,317379,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4172997,46.43382747,Eat On-Site
406524,Washington Park,Open,700 W Cherry Street,,Walla Walla,WA,99362,5095261870,,Pamela,Milleson,5095261870,Walla Walla School District,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:15PM,,,,,SFSP,686106,159977,,,WA,19,USA,U,205442,9/4/2024 0:00,2024,Walla Walla County,A,100,M,-118.3513289,46.06764426,Eat On-Site
406527,Simcoe Elementary School,Open,1307 South Camas Avenue,,Wapato,WA,98951,5098775021,,Sue,Lorton,5098775021,Wapato School District,7/1/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:00AM - 8:30AM,11:00AM - 12:30PM,,,,,SFSP,685112,159919,,,WA,19,USA,U,317388,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4172997,46.43382965,Eat On-Site
406528,Wapato High School,Open,1202 South Camas Avenue,South Camas Avenue,Wapato,WA,98951,5098775021,,Sue,Lorton,5098775021,Wapato School District,7/1/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:00AM - 8:30AM,11:00AM - 12:30PM,,,,,SFSP,664334,159919,,,WA,19,USA,U,317392,9/4/2024 0:00,2024,Yakima County,A,100,M,-120.4174502,46.43503813,Eat On-Site
406530,Lincoln Elementary,Open,1224 Methow Street,Methow Street,Wenatchee,WA,98801,5096629345,13236,Valerie,Gray,5096629345,Wenatchee School District,7/22/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:30AM - 8:30AM,11:30AM - 12:30PM,,,,,SFSP,661183,159953,,,WA,19,USA,U,146754,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3085296,47.40673121,Eat On-Site
